time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0700775211816,-0.130524445636,11.8995034617,6.20589561605,6.28150871963,0.0,0.138426083386,-0.411531646786,2.69592749609,-0.0962815226984,0.0550466832829,0.0,437.6005497351479,436.45940497190827,439.1241897310827,438.10718512380794
1.3800000000000008,0.0784047255241,-0.156876581824,12.0647219117,6.19994729429,0.0018128802116,0.0,0.138790857021,-0.467462897329,2.81101648081,-0.105566570086,0.0637467998935,0.0,448.75016560890776,449.4581183309301,450.03576747361234,449.27520547985193
1.4400000000000008,0.0866835022332,-0.186526537422,12.2346434638,6.19430330919,0.00555507616096,0.0,0.136813362061,-0.521415253838,2.85286896029,-0.0775987591818,0.0594647254753,0.0,426.6623125331636,426.299548281226,425.79305544004086,428.1706843970647
1.5000000000000009,0.0947706579312,-0.219554207403,12.4074921156,6.18978098043,0.00915019462089,0.0,0.132415852622,-0.579934825111,2.90855430709,-0.0712565762506,0.0608109712354,0.0,432.06075062678843,432.1768836145062,430.8187822942578,431.3500258632194
1.560000000000001,0.102530011661,-0.256118665711,12.5830219592,6.18539340887,0.0130516962481,0.0,0.125879333813,-0.639274791349,2.94229481599,-0.0771529377506,0.072341463113,0.0,424.4231388969289,425.414913415412,425.0630857160524,424.5530328467005
1.620000000000001,0.109823286258,-0.296317081345,12.7604615831,6.18093630046,0.0170863025774,0.0,0.116842810187,-0.70108444447,2.9722148123,-0.069093868568,0.0543585205999,0.0,424.65858029629334,423.1167233743375,423.63727143819415,424.32505139494356
1.680000000000001,0.116476371944,-0.340456590227,12.9411449869,6.17735789965,0.0207465953203,0.0,0.104584700864,-0.770592901037,3.05028999759,-0.0454127566834,0.0717669845937,0.0,439.24723860486813,440.6911999522729,438.817161670214,440.77584805869907
1.740000000000001,0.122204453072,-0.389389665222,13.1316979209,6.17450378915,0.0247508254522,0.0,0.0858446700551,-0.860786967359,3.30070147635,-0.0522704228803,0.0540748572386,0.0,492.4680829971485,491.1604744651169,493.0873450395727,492.57933681823704
1.8000000000000012,0.126820835797,-0.443336276837,13.332947622,6.17142477454,0.0286381088048,0.0,0.0676684184226,-0.937725517925,3.40723205585,-0.0494756519784,0.0804216470198,0.0,449.97996539475463,452.1106747440228,451.00542473998206,451.2294575659522
1.8600000000000012,0.130291655572,-0.501842397743,13.5394932108,6.16805712156,0.0338392277664,0.0,0.0475383487162,-1.0127657799,3.4773266269,-0.074745643515,0.096933284511,0.0,439.7202007460741,441.0921485266841,441.50596015118083,439.413589777916
1.9200000000000013,0.132445098859,-0.564934210257,13.7503093487,6.16320971935,0.0398138434709,0.0,0.0236708311536,-1.0907272519,3.54954141227,-0.096994386985,0.104396146071,0.0,441.0675422871312,441.69206705916343,443.08582952279176,441.24727653493403
1.9800000000000013,0.133153654065,-0.632488907556,13.9628277939,6.1573054157,0.0457797347277,0.0,-0.000578122522333,-1.1616055781,3.53432974534,-0.101384723095,0.0869853012326,0.0,414.5874709694771,413.06394848039423,413.92167346997354,413.52598100870813
2.0400000000000014,0.131866180568,-0.705595566311,14.1837715069,6.15089012756,0.0508241531572,0.0,-0.0429667136046,-1.27597647653,3.82930333448,-0.121283087649,0.0775055062617,0.0,509.18276084554105,508.50888528544726,509.3480271060524,507.91424382534643
2.1000000000000014,0.128420124796,-0.784409953773,14.4124699374,6.14337368653,0.0559847314164,0.0,-0.0723135404012,-1.35179578323,3.79393420437,-0.134760192073,0.0991163716303,0.0,408.54517405981585,410.47428322972826,410.3916387404835,409.1776319329382
2.1600000000000015,0.122730916329,-0.868870154099,14.6458223283,6.13541432932,0.062026675271,0.0,-0.117981615409,-1.46437429453,3.98356673009,-0.128752586319,0.103687861213,0.0,481.57233615012626,481.9259120075704,480.42513087684404,480.8656943869708
2.2200000000000015,0.114438417293,-0.959612560806,14.886133599,6.12817657489,0.0680558480064,0.0,-0.158999765856,-1.56104795498,4.02642766851,-0.107989027801,0.0931659446879,0.0,438.3785963061205,437.51217055786884,436.9420750426182,438.6561468043302
2.2800000000000016,0.10357212979,-1.05629063956,15.1289793028,6.12144559835,0.0736495237963,0.0,-0.203720819675,-1.66215012694,4.06805060621,-0.122259024648,0.0933515218476,0.0,438.0611429789789,438.08406009641294,439.1110079689172,437.9140009027297
2.3400000000000016,0.0902554925383,-1.15843099046,15.3698086935,6.11388791072,0.0788045395415,0.0,-0.240583131293,-1.74312917374,3.95977961222,-0.134633875802,0.0637670947875,0.0,388.94046330450533,386.1662964895036,388.262097599671,387.08203661517285
2.4000000000000017,0.0742876048612,-1.26633256078,15.6086819136,6.10536537918,0.0828282201233,0.0,-0.292030408252,-1.85433588093,4.00222475615,-0.164042707951,0.0729448345885,0.0,438.91326580315956,439.6777584086055,440.1715778666086,437.7109276932193
2.4600000000000017,0.0549937412561,-1.38142013824,15.8519452192,6.09563895374,0.0870065368257,0.0,-0.351500175263,-1.982846407,4.10580210048,-0.158497132056,0.0620387834805,0.0,459.87312755646434,459.0118509977104,459.38692892167484,459.80240682008633
2.520000000000002,0.0322688052804,-1.5039465933,16.0988883059,6.08666551984,0.0905173637746,0.0,-0.406310818859,-2.10218385106,4.12521821714,-0.135937470452,0.0503233485201,0.0,436.2952598600376,435.318351191269,431.6696984332265,433.54731376153353
2.580000000000002,0.00582510443951,-1.63458482879,16.350876949,6.07911883688,0.0947618535766,0.0,-0.475499753015,-2.2531596717,4.2734418252,-0.110759439644,0.094959891018,0.0,473.5484269973312,476.97292728677877,475.0780160444935,476.99113279185815
2.640000000000002,-0.0245957753739,-1.77385603432,16.6088625584,6.07283514547,0.10109773819,0.0,-0.539082200663,-2.38978461165,4.3255058663,-0.0947978120159,0.121145768675,0.0,446.07483592228647,448.2176647349621,447.73594756289475,449.0232050401463
2.700000000000002,-0.0594575138253,-1.92246156766,16.8746472223,6.06765694536,0.108799260717,0.0,-0.623771230127,-2.56417991927,4.53268599457,-0.0732083714021,0.139854784744,0.0,495.9080086117876,497.29345357821114,495.1097257095746,496.69022789343916
2.760000000000002,-0.0989734624275,-2.08045573592,17.1473461269,6.06335596492,0.117278923172,0.0,-0.694179284068,-2.70266948823,4.55679490186,-0.0687961192804,0.144118725687,0.0,441.8103511680453,442.1805073768673,443.1978330042398,443.55640764028465
2.820000000000002,-0.142822426016,-2.2467512271,17.4210257895,6.05967057383,0.125556816467,0.0,-0.768197016563,-2.84085693331,4.56543656689,-0.0497167398004,0.12135670498,0.0,439.1084478722381,437.2334425401815,438.40695220352967,439.9867327049285
